id	fechaAlta	codigo	denominacion	precio	publicado
967	2019-07-04 18:13:12	7790580980009	CONSERVA 300G ARCOR CHOCLO ENTERO	48.36	N
968	2019-07-04 18:13:12	7790580980801	CONSERVA 300G ARCOR CHOCLO TIPO CREMOSO	44.63	N
969	2019-07-04 18:13:12	7790580980900	CONSERVA 320G ARCOR POROTOS ALUBIA	41.75	N
970	2019-07-04 18:13:12	7790580981907	CONSERVA 320G ARCOR GARBANZOS	17.71	N
971	2019-07-04 18:13:12	7790580982102	CONSERVA 300G ARCOR ARVEJAS SECAS REMOJADAS LIBRE DE GLUTEN	28.26	N
972	2019-07-04 18:13:12	7730908402288	JUGO EN POLVO 14G FITO MANZANA	7.67	N
973	2019-07-04 18:13:12	7622300861049	JUGO EN POLVO 10G VERAO NARANJA	4.56	N
974	2019-07-04 18:13:12	7622300861100	JUGO EN POLVO 10G VERAO NARANJA DURAZNO	4.56	N
975	2019-07-04 18:13:12	7622300861070	JUGO EN POLVO 10G VERAO MANZANA	4.56	N
976	2019-07-04 18:13:12	7622300861131	JUGO EN POLVO 10G VERAO ANANA	4.56	N
977	2019-07-04 18:13:12	7622210813244	JUGO EN POLVO 7G CLIGHT NARANJA DURAZNO	11.014	N
978	2019-07-04 18:13:12	7622210813237	JUGO EN POLVO 7G CLIGHT NARANJA MANGO	11.014	N
979	2019-07-04 18:13:12	7622210812834	JUGO EN POLVO 8G CLIGHT POMELO ROSADO	11.014	Y
980	2019-07-04 18:13:13	7622210812711	JUGO EN POLVO 7G CLIGHT MANZANA DELICIOSA	11.014	Y
981	2019-07-04 18:13:13	7622300868697	JUGO EN POLVO 18G TANG LIMONADA DULCE	9.4355	N
982	2019-07-04 18:13:13	7622210950932	JUGO EN POLVO 18G TANG NARANJA LIMA	9.17	N
983	2019-07-04 18:13:13	7622300868635	JUGO EN POLVO 18G TANG NARANJA MANGO	9.4355	Y
984	2019-07-04 18:13:13	7622300868819	JUGO EN POLVO 18G TANG NARANJA DURAZNO	9.4355	Y
985	2019-07-04 18:13:13	7622300868482	JUGO EN POLVO 18G TANG NARANJA	9.2615	Y
986	2019-07-04 18:13:13	7622300868758	JUGO EN POLVO 18G TANG POMELO ROSADO	9.17	Y
987	2019-07-04 18:13:13	7622300868666	JUGO EN POLVO 18G TANG PERA	9.17	Y
988	2019-07-04 18:13:13	7622300868512	JUGO EN POLVO 18G TANG MANZANA	9.4355	Y
989	2019-07-04 18:13:13	7622300868574	JUGO EN POLVO 18G TANG DURAZNO	9.1697	Y
990	2019-07-04 18:13:13	7790580984113	JUGO EN POLVO 9,7G BC NARANJA	9.34	N
991	2019-07-04 18:13:13	7790580984212	JUGO EN POLVO 9,3G BC LIMONADA	9.34	N
992	2019-07-04 18:13:13	7790580111564	JUGO EN POLVO 9G BC ANANA	9.34	N
993	2019-07-04 18:13:14	7790580111694	JUGO EN POLVO 9G BC NARANJA DURAZNO	9.34	N
994	2019-07-04 18:13:14	7793360110832	JUGO EN POLVO 9G BC FRUTILLA LIMON	9.34	N
995	2019-07-04 18:13:14	7793360110818	JUGO EN POLVO 9,5G BC POMELO ROSADO	9.34	N
996	2019-07-04 18:13:14	7790580984410	JUGO EN POLVO 9,5G BC NARANJA DULCE	9.34	N
997	2019-07-04 18:13:14	7790580984717	JUGO EN POLVO 8,5G BC MANZANA ROJA	9.34	N
998	2019-07-04 18:13:14	7790580410827	JUGO EN POLVO 20G ARCOR FRUTILLA	7.19	N
999	2019-07-04 18:13:14	7790580111533	JUGO EN POLVO 20G ARCOR DURAZNO	7.19	N
1000	2019-07-04 18:13:14	7790580110437	JUGO EN POLVO 20G ARCOR MANDARINA	7.19	N
